base_currency,quote_currency,rate_date,rate
USD,KRW,2009-02-27,"1,516.40"
USD,KRW,2009-03-02,"1,525.20"
USD,KRW,2009-03-03,"1,573.60"
USD,KRW,2009-03-04,"1,570.40"
USD,KRW,2009-03-05,"1,559.50"
USD,KRW,2009-03-06,"1,545.30"
USD,KRW,2009-03-09,"1,567.70"
USD,KRW,2009-03-10,"1,548.80"
USD,KRW,2009-03-11,"1,529.50"
USD,KRW,2009-03-12,"1,480.00"
USD,KRW,2009-03-13,"1,487.40"
USD,KRW,2009-03-16,"1,482.40"
USD,KRW,2009-03-17,"1,458.00"
USD,KRW,2009-03-18,"1,416.70"
USD,KRW,2009-03-19,"1,415.40"
USD,KRW,2009-03-20,"1,391.40"
USD,KRW,2009-03-23,"1,399.30"
USD,KRW,2009-03-24,"1,396.30"
USD,KRW,2009-03-25,"1,382.10"
USD,KRW,2009-03-26,"1,384.80"
USD,KRW,2009-03-27,"1,343.70"
USD,KRW,2009-03-30,"1,328.90"
USD,KRW,2009-03-31,"1,377.10"
USD,KRW,2009-04-01,"1,398.20"
USD,KRW,2009-04-02,"1,376.80"
USD,KRW,2009-04-03,"1,349.50"
USD,KRW,2009-04-06,"1,332.60"
USD,KRW,2009-04-07,"1,316.20"
USD,KRW,2009-04-08,"1,324.30"
USD,KRW,2009-04-09,"1,346.80"
USD,KRW,2009-04-10,"1,337.20"
USD,KRW,2009-04-13,"1,321.30"
USD,KRW,2009-04-14,"1,332.20"
USD,KRW,2009-04-15,"1,325.30"
USD,KRW,2009-04-16,"1,337.60"
USD,KRW,2009-04-17,"1,325.90"
USD,KRW,2009-04-20,"1,328.10"
USD,KRW,2009-04-21,"1,340.60"
USD,KRW,2009-04-22,"1,352.40"
USD,KRW,2009-04-23,"1,345.90"
USD,KRW,2009-04-24,"1,349.10"
USD,KRW,2009-04-27,"1,341.70"
USD,KRW,2009-04-28,"1,340.30"
USD,KRW,2009-04-29,"1,351.70"
USD,KRW,2009-04-30,"1,348.00"
USD,KRW,2009-05-04,"1,307.30"
USD,KRW,2009-05-06,"1,274.60"
USD,KRW,2009-05-07,"1,278.50"
USD,KRW,2009-05-08,"1,262.40"
USD,KRW,2009-05-11,"1,256.00"
USD,KRW,2009-05-12,"1,236.10"
USD,KRW,2009-05-13,"1,244.80"
USD,KRW,2009-05-14,"1,238.90"
USD,KRW,2009-05-15,"1,259.70"
USD,KRW,2009-05-18,"1,261.70"
USD,KRW,2009-05-19,"1,267.50"
USD,KRW,2009-05-20,"1,243.40"
USD,KRW,2009-05-21,"1,250.20"
USD,KRW,2009-05-22,"1,247.60"
USD,KRW,2009-05-25,"1,242.40"
USD,KRW,2009-05-26,"1,252.50"
USD,KRW,2009-05-27,"1,260.20"
USD,KRW,2009-05-28,"1,258.80"
USD,KRW,2009-05-29,"1,272.90"
USD,KRW,2009-06-01,"1,258.80"
USD,KRW,2009-06-02,"1,248.70"
USD,KRW,2009-06-03,"1,237.30"
USD,KRW,2009-06-04,"1,236.70"
USD,KRW,2009-06-05,"1,246.50"
USD,KRW,2009-06-08,"1,245.40"
USD,KRW,2009-06-09,"1,251.50"
USD,KRW,2009-06-10,"1,258.40"
USD,KRW,2009-06-11,"1,252.80"
USD,KRW,2009-06-12,"1,251.30"
USD,KRW,2009-06-15,"1,251.40"
USD,KRW,2009-06-16,"1,260.90"
USD,KRW,2009-06-17,"1,266.10"
USD,KRW,2009-06-18,"1,260.00"
USD,KRW,2009-06-19,"1,263.20"
USD,KRW,2009-06-22,"1,266.40"
USD,KRW,2009-06-23,"1,270.40"
USD,KRW,2009-06-24,"1,287.70"
USD,KRW,2009-06-25,"1,281.00"
USD,KRW,2009-06-26,"1,283.60"
USD,KRW,2009-06-29,"1,286.90"
USD,KRW,2009-06-30,"1,284.70"
USD,KRW,2009-07-01,"1,277.90"
USD,KRW,2009-07-02,"1,269.10"
USD,KRW,2009-07-03,"1,263.50"
USD,KRW,2009-07-06,"1,272.20"
USD,KRW,2009-07-07,"1,267.00"
USD,KRW,2009-07-08,"1,268.60"
USD,KRW,2009-07-09,"1,278.80"
USD,KRW,2009-07-10,"1,278.90"
USD,KRW,2009-07-13,"1,277.70"
USD,KRW,2009-07-14,"1,291.40"
USD,KRW,2009-07-15,"1,295.70"
USD,KRW,2009-07-16,"1,282.60"
USD,KRW,2009-07-17,"1,266.70"
USD,KRW,2009-07-20,"1,261.20"
USD,KRW,2009-07-21,"1,252.50"
USD,KRW,2009-07-22,"1,250.00"
USD,KRW,2009-07-23,"1,251.00"
USD,KRW,2009-07-24,"1,250.60"
USD,KRW,2009-07-27,"1,247.50"
USD,KRW,2009-07-28,"1,246.40"
USD,KRW,2009-07-29,"1,241.90"
USD,KRW,2009-07-30,"1,239.50"
USD,KRW,2009-07-31,"1,240.50"
USD,KRW,2009-08-03,"1,230.70"
USD,KRW,2009-08-04,"1,222.30"
USD,KRW,2009-08-05,"1,218.70"
USD,KRW,2009-08-06,"1,220.90"
USD,KRW,2009-08-07,"1,222.80"
USD,KRW,2009-08-10,"1,226.30"
USD,KRW,2009-08-11,"1,223.60"
USD,KRW,2009-08-12,"1,237.70"
USD,KRW,2009-08-13,"1,248.10"
USD,KRW,2009-08-14,"1,237.10"
USD,KRW,2009-08-17,"1,235.00"
USD,KRW,2009-08-18,"1,249.20"
USD,KRW,2009-08-19,"1,256.70"
USD,KRW,2009-08-20,"1,250.50"
USD,KRW,2009-08-21,"1,247.80"
USD,KRW,2009-08-24,"1,248.20"
USD,KRW,2009-08-25,"1,242.10"
USD,KRW,2009-08-26,"1,246.70"
USD,KRW,2009-08-27,"1,248.10"
USD,KRW,2009-08-28,"1,248.90"
USD,KRW,2009-08-31,"1,244.90"
USD,KRW,2009-09-01,"1,246.90"
USD,KRW,2009-09-02,"1,245.80"
USD,KRW,2009-09-03,"1,249.80"
USD,KRW,2009-09-04,"1,246.90"
USD,KRW,2009-09-07,"1,243.80"
USD,KRW,2009-09-08,"1,235.00"
USD,KRW,2009-09-09,"1,232.10"
USD,KRW,2009-09-10,"1,225.90"
USD,KRW,2009-09-11,"1,225.90"
USD,KRW,2009-09-14,"1,222.10"
USD,KRW,2009-09-15,"1,224.80"
USD,KRW,2009-09-16,"1,220.60"
USD,KRW,2009-09-17,"1,211.60"
USD,KRW,2009-09-18,"1,206.10"
USD,KRW,2009-09-21,"1,208.00"
USD,KRW,2009-09-22,"1,205.80"
USD,KRW,2009-09-23,"1,204.10"
USD,KRW,2009-09-24,"1,195.40"
USD,KRW,2009-09-25,"1,196.40"
USD,KRW,2009-09-28,"1,192.90"
USD,KRW,2009-09-29,"1,192.80"
USD,KRW,2009-09-30,"1,188.70"
USD,KRW,2009-10-01,"1,181.40"
USD,KRW,2009-10-05,"1,175.20"
USD,KRW,2009-10-06,"1,173.20"
USD,KRW,2009-10-07,"1,170.20"
USD,KRW,2009-10-08,"1,170.80"
USD,KRW,2009-10-09,"1,168.40"
USD,KRW,2009-10-12,"1,166.60"
USD,KRW,2009-10-13,"1,170.00"
USD,KRW,2009-10-14,"1,168.00"
USD,KRW,2009-10-15,"1,167.70"
USD,KRW,2009-10-16,"1,158.40"
USD,KRW,2009-10-19,"1,158.80"
USD,KRW,2009-10-20,"1,176.20"
USD,KRW,2009-10-21,"1,166.70"
USD,KRW,2009-10-22,"1,179.10"
USD,KRW,2009-10-23,"1,183.20"
USD,KRW,2009-10-26,"1,184.60"
USD,KRW,2009-10-27,"1,180.40"
USD,KRW,2009-10-28,"1,187.10"
USD,KRW,2009-10-29,"1,193.60"
USD,KRW,2009-10-30,"1,200.60"
USD,KRW,2009-11-02,"1,183.40"
USD,KRW,2009-11-03,"1,188.20"
USD,KRW,2009-11-04,"1,178.90"
USD,KRW,2009-11-05,"1,181.20"
USD,KRW,2009-11-06,"1,178.50"
USD,KRW,2009-11-09,"1,171.20"
USD,KRW,2009-11-10,"1,161.60"
USD,KRW,2009-11-11,"1,158.70"
USD,KRW,2009-11-12,"1,159.50"
USD,KRW,2009-11-13,"1,157.40"
USD,KRW,2009-11-16,"1,161.10"
USD,KRW,2009-11-17,"1,155.10"
USD,KRW,2009-11-18,"1,152.80"
USD,KRW,2009-11-19,"1,153.30"
USD,KRW,2009-11-20,"1,156.20"
USD,KRW,2009-11-23,"1,162.60"
USD,KRW,2009-11-24,"1,157.10"
USD,KRW,2009-11-25,"1,156.10"
USD,KRW,2009-11-26,"1,155.00"
USD,KRW,2009-11-27,"1,153.60"
USD,KRW,2009-11-30,"1,167.40"
USD,KRW,2009-12-01,"1,161.80"
USD,KRW,2009-12-02,"1,162.20"
USD,KRW,2009-12-03,"1,154.40"
USD,KRW,2009-12-04,"1,155.70"
USD,KRW,2009-12-07,"1,152.90"
USD,KRW,2009-12-08,"1,155.80"
USD,KRW,2009-12-09,"1,154.60"
USD,KRW,2009-12-10,"1,161.80"
USD,KRW,2009-12-11,"1,163.20"
USD,KRW,2009-12-14,"1,164.90"
USD,KRW,2009-12-15,"1,163.60"
USD,KRW,2009-12-16,"1,161.60"
USD,KRW,2009-12-17,"1,166.00"
USD,KRW,2009-12-18,"1,173.70"
USD,KRW,2009-12-21,"1,178.10"
USD,KRW,2009-12-22,"1,179.60"
USD,KRW,2009-12-23,"1,183.40"
USD,KRW,2009-12-24,"1,183.60"
USD,KRW,2009-12-28,"1,176.70"
USD,KRW,2009-12-29,"1,169.90"
USD,KRW,2009-12-30,"1,170.90"
USD,KRW,2009-12-31,"1,167.60"
USD,KRW,2010-01-04,"1,167.60"
USD,KRW,2010-01-05,"1,156.20"
USD,KRW,2010-01-06,"1,144.30"
USD,KRW,2010-01-07,"1,138.20"
USD,KRW,2010-01-08,"1,133.20"
USD,KRW,2010-01-11,"1,132.90"
USD,KRW,2010-01-12,"1,119.80"
USD,KRW,2010-01-13,"1,124.20"
USD,KRW,2010-01-14,"1,126.40"
USD,KRW,2010-01-15,"1,122.10"
USD,KRW,2010-01-18,"1,123.20"
USD,KRW,2010-01-19,"1,126.90"
USD,KRW,2010-01-20,"1,124.30"
USD,KRW,2010-01-21,"1,132.30"
USD,KRW,2010-01-22,"1,138.50"
USD,KRW,2010-01-25,"1,150.10"
USD,KRW,2010-01-26,"1,149.10"
USD,KRW,2010-01-27,"1,151.20"
USD,KRW,2010-01-28,"1,159.40"
USD,KRW,2010-01-29,"1,156.50"
USD,KRW,2010-02-01,"1,157.90"
USD,KRW,2010-02-02,"1,167.80"
USD,KRW,2010-02-03,"1,160.10"
USD,KRW,2010-02-04,"1,152.20"
USD,KRW,2010-02-05,"1,153.30"
USD,KRW,2010-02-08,"1,171.00"
USD,KRW,2010-02-09,"1,172.60"
USD,KRW,2010-02-10,"1,166.60"
USD,KRW,2010-02-11,"1,157.90"
USD,KRW,2010-02-12,"1,157.10"
USD,KRW,2010-02-16,"1,154.90"
USD,KRW,2010-02-17,"1,152.90"
USD,KRW,2010-02-18,"1,142.70"
USD,KRW,2010-02-19,"1,147.50"
USD,KRW,2010-02-22,"1,157.80"
USD,KRW,2010-02-23,"1,149.30"
USD,KRW,2010-02-24,"1,148.50"
USD,KRW,2010-02-25,"1,156.10"
USD,KRW,2010-02-26,"1,158.40"
USD,KRW,2010-03-02,"1,160.20"
USD,KRW,2010-03-03,"1,152.70"
USD,KRW,2010-03-04,"1,146.60"
USD,KRW,2010-03-05,"1,143.80"
USD,KRW,2010-03-08,"1,141.90"
USD,KRW,2010-03-09,"1,133.70"
USD,KRW,2010-03-10,"1,134.50"
USD,KRW,2010-03-11,"1,132.70"
USD,KRW,2010-03-12,"1,131.00"
USD,KRW,2010-03-15,"1,131.10"
USD,KRW,2010-03-16,"1,133.90"
USD,KRW,2010-03-17,"1,133.70"
USD,KRW,2010-03-18,"1,129.50"
USD,KRW,2010-03-19,"1,131.30"
USD,KRW,2010-03-22,"1,132.90"
USD,KRW,2010-03-23,"1,136.50"
USD,KRW,2010-03-24,"1,134.30"
USD,KRW,2010-03-25,"1,135.50"
USD,KRW,2010-03-26,"1,141.20"
USD,KRW,2010-03-29,"1,141.70"
USD,KRW,2010-03-30,"1,138.60"
USD,KRW,2010-03-31,"1,130.80"
USD,KRW,2010-04-01,"1,132.50"
USD,KRW,2010-04-02,"1,128.30"
USD,KRW,2010-04-05,"1,124.30"
USD,KRW,2010-04-06,"1,125.10"
USD,KRW,2010-04-07,"1,123.10"
USD,KRW,2010-04-08,"1,121.80"
USD,KRW,2010-04-09,"1,123.20"
USD,KRW,2010-04-12,"1,118.80"
USD,KRW,2010-04-13,"1,113.00"
USD,KRW,2010-04-14,"1,120.10"
USD,KRW,2010-04-15,"1,115.70"
USD,KRW,2010-04-16,"1,108.70"
USD,KRW,2010-04-19,"1,113.20"
USD,KRW,2010-04-20,"1,117.00"
USD,KRW,2010-04-21,"1,115.80"
USD,KRW,2010-04-22,"1,110.10"
USD,KRW,2010-04-23,"1,110.50"
USD,KRW,2010-04-26,"1,110.00"
USD,KRW,2010-04-27,"1,104.00"
USD,KRW,2010-04-28,"1,106.80"
USD,KRW,2010-04-29,"1,118.90"
USD,KRW,2010-04-30,"1,115.50"
USD,KRW,2010-05-03,"1,108.50"
USD,KRW,2010-05-04,"1,115.80"
USD,KRW,2010-05-06,"1,114.60"
USD,KRW,2010-05-07,"1,137.10"
USD,KRW,2010-05-10,"1,158.70"
USD,KRW,2010-05-11,"1,133.80"
USD,KRW,2010-05-12,"1,130.10"
USD,KRW,2010-05-13,"1,138.10"
USD,KRW,2010-05-14,"1,131.00"
USD,KRW,2010-05-17,"1,133.10"
USD,KRW,2010-05-18,"1,149.90"
USD,KRW,2010-05-19,"1,150.20"
USD,KRW,2010-05-20,"1,165.10"
USD,KRW,2010-05-24,"1,178.60"
USD,KRW,2010-05-25,"1,212.00"
USD,KRW,2010-05-26,"1,255.10"
USD,KRW,2010-05-27,"1,252.90"
USD,KRW,2010-05-28,"1,234.20"
USD,KRW,2010-05-31,"1,200.20"
USD,KRW,2010-06-01,"1,201.60"
USD,KRW,2010-06-03,"1,208.90"
USD,KRW,2010-06-04,"1,204.70"
USD,KRW,2010-06-07,"1,201.10"
USD,KRW,2010-06-08,"1,234.80"
USD,KRW,2010-06-09,"1,233.50"
USD,KRW,2010-06-10,"1,242.20"
USD,KRW,2010-06-11,"1,261.50"
USD,KRW,2010-06-14,"1,240.90"
USD,KRW,2010-06-15,"1,225.00"
USD,KRW,2010-06-16,"1,223.90"
USD,KRW,2010-06-17,"1,211.00"
USD,KRW,2010-06-18,"1,215.90"
USD,KRW,2010-06-21,"1,205.90"
USD,KRW,2010-06-22,"1,176.70"
USD,KRW,2010-06-23,"1,182.60"
USD,KRW,2010-06-24,"1,188.20"
USD,KRW,2010-06-25,"1,185.20"
USD,KRW,2010-06-28,"1,204.70"
USD,KRW,2010-06-29,"1,200.40"
USD,KRW,2010-06-30,"1,210.30"
USD,KRW,2010-07-01,"1,230.10"
USD,KRW,2010-07-02,"1,231.20"
USD,KRW,2010-07-05,"1,221.20"
USD,KRW,2010-07-06,"1,223.60"
USD,KRW,2010-07-07,"1,228.60"
USD,KRW,2010-07-08,"1,221.80"
USD,KRW,2010-07-09,"1,211.20"
USD,KRW,2010-07-12,"1,198.80"
USD,KRW,2010-07-13,"1,197.50"
USD,KRW,2010-07-14,"1,204.60"
USD,KRW,2010-07-15,"1,199.20"
USD,KRW,2010-07-16,"1,204.70"
USD,KRW,2010-07-19,"1,201.10"
USD,KRW,2010-07-20,"1,215.90"
USD,KRW,2010-07-21,"1,211.80"
USD,KRW,2010-07-22,"1,203.60"
USD,KRW,2010-07-23,"1,206.90"
USD,KRW,2010-07-26,"1,197.20"
USD,KRW,2010-07-27,"1,194.40"
USD,KRW,2010-07-28,"1,183.60"
USD,KRW,2010-07-29,"1,186.50"
USD,KRW,2010-07-30,"1,187.20"
USD,KRW,2010-08-02,"1,185.00"
USD,KRW,2010-08-03,"1,173.40"
USD,KRW,2010-08-04,"1,168.70"
USD,KRW,2010-08-05,"1,169.50"
USD,KRW,2010-08-06,"1,168.20"
USD,KRW,2010-08-09,"1,165.70"
USD,KRW,2010-08-10,"1,159.10"
USD,KRW,2010-08-11,"1,167.20"
USD,KRW,2010-08-12,"1,177.30"
USD,KRW,2010-08-13,"1,193.60"
USD,KRW,2010-08-16,"1,186.70"
USD,KRW,2010-08-17,"1,193.20"
USD,KRW,2010-08-18,"1,178.70"
USD,KRW,2010-08-19,"1,173.90"
USD,KRW,2010-08-20,"1,173.30"
USD,KRW,2010-08-23,"1,179.90"
USD,KRW,2010-08-24,"1,181.80"
USD,KRW,2010-08-25,"1,189.00"
USD,KRW,2010-08-26,"1,195.40"
USD,KRW,2010-08-27,"1,194.40"
USD,KRW,2010-08-30,"1,195.20"
USD,KRW,2010-08-31,"1,189.10"
USD,KRW,2010-09-01,"1,196.80"
USD,KRW,2010-09-02,"1,190.60"
USD,KRW,2010-09-03,"1,181.00"
USD,KRW,2010-09-06,"1,177.80"
USD,KRW,2010-09-07,"1,171.20"
USD,KRW,2010-09-08,"1,176.40"
USD,KRW,2010-09-09,"1,176.20"
USD,KRW,2010-09-10,"1,169.10"
USD,KRW,2010-09-13,"1,166.40"
USD,KRW,2010-09-14,"1,161.40"
USD,KRW,2010-09-15,"1,161.40"
USD,KRW,2010-09-16,"1,160.80"
USD,KRW,2010-09-17,"1,163.20"
USD,KRW,2010-09-20,"1,163.10"
USD,KRW,2010-09-24,"1,162.10"
USD,KRW,2010-09-27,"1,156.40"
USD,KRW,2010-09-28,"1,148.80"
USD,KRW,2010-09-29,"1,148.50"
USD,KRW,2010-09-30,"1,142.00"
USD,KRW,2010-10-01,"1,141.30"
USD,KRW,2010-10-04,"1,134.40"
USD,KRW,2010-10-05,"1,124.10"
USD,KRW,2010-10-06,"1,130.70"
USD,KRW,2010-10-07,"1,120.10"
USD,KRW,2010-10-08,"1,117.40"
USD,KRW,2010-10-11,"1,119.70"
USD,KRW,2010-10-12,"1,115.40"
USD,KRW,2010-10-13,"1,127.00"
USD,KRW,2010-10-14,"1,119.50"
USD,KRW,2010-10-15,"1,112.80"
USD,KRW,2010-10-18,"1,114.70"
USD,KRW,2010-10-19,"1,117.20"
USD,KRW,2010-10-20,"1,123.60"
USD,KRW,2010-10-21,"1,131.30"
USD,KRW,2010-10-22,"1,126.20"
USD,KRW,2010-10-25,"1,129.50"
USD,KRW,2010-10-26,"1,117.20"
USD,KRW,2010-10-27,"1,117.70"
USD,KRW,2010-10-28,"1,126.00"
USD,KRW,2010-10-29,"1,126.60"
USD,KRW,2010-11-01,"1,124.20"
USD,KRW,2010-11-02,"1,117.40"
USD,KRW,2010-11-03,"1,114.90"
USD,KRW,2010-11-04,"1,110.30"
USD,KRW,2010-11-05,"1,107.00"
USD,KRW,2010-11-08,"1,106.10"
USD,KRW,2010-11-09,"1,113.10"
USD,KRW,2010-11-10,"1,115.80"
USD,KRW,2010-11-11,"1,114.30"
USD,KRW,2010-11-12,"1,107.50"
USD,KRW,2010-11-15,"1,119.50"
USD,KRW,2010-11-16,"1,129.20"
USD,KRW,2010-11-17,"1,129.20"
USD,KRW,2010-11-18,"1,138.50"
USD,KRW,2010-11-19,"1,138.90"
USD,KRW,2010-11-22,"1,131.70"
USD,KRW,2010-11-23,"1,126.50"
USD,KRW,2010-11-24,"1,134.20"
USD,KRW,2010-11-25,"1,148.90"
USD,KRW,2010-11-26,"1,144.40"
USD,KRW,2010-11-29,"1,147.60"
USD,KRW,2010-11-30,"1,157.30"
USD,KRW,2010-12-01,"1,154.50"
USD,KRW,2010-12-02,"1,154.20"
USD,KRW,2010-12-03,"1,149.30"
USD,KRW,2010-12-06,"1,143.50"
USD,KRW,2010-12-07,"1,133.60"
USD,KRW,2010-12-08,"1,134.20"
USD,KRW,2010-12-09,"1,140.70"
USD,KRW,2010-12-10,"1,138.40"
USD,KRW,2010-12-13,"1,141.60"
USD,KRW,2010-12-14,"1,143.50"
USD,KRW,2010-12-15,"1,141.40"
USD,KRW,2010-12-16,"1,151.20"
USD,KRW,2010-12-17,"1,156.50"
USD,KRW,2010-12-20,"1,150.80"
USD,KRW,2010-12-21,"1,164.90"
USD,KRW,2010-12-22,"1,153.30"
USD,KRW,2010-12-23,"1,155.50"
USD,KRW,2010-12-24,"1,151.50"
USD,KRW,2010-12-27,"1,152.00"
USD,KRW,2010-12-28,"1,150.60"
USD,KRW,2010-12-29,"1,147.50"
USD,KRW,2010-12-30,"1,146.10"
USD,KRW,2010-12-31,"1,138.90"
USD,KRW,2011-01-03,"1,138.90"
USD,KRW,2011-01-04,"1,127.50"
USD,KRW,2011-01-05,"1,122.30"
USD,KRW,2011-01-06,"1,125.00"
USD,KRW,2011-01-07,"1,123.10"
USD,KRW,2011-01-10,"1,122.10"
USD,KRW,2011-01-11,"1,120.60"
USD,KRW,2011-01-12,"1,126.20"
USD,KRW,2011-01-13,"1,120.00"
USD,KRW,2011-01-14,"1,112.20"
USD,KRW,2011-01-17,"1,114.70"
USD,KRW,2011-01-18,"1,114.70"
USD,KRW,2011-01-19,"1,116.80"
USD,KRW,2011-01-20,"1,112.50"
USD,KRW,2011-01-21,"1,118.20"
USD,KRW,2011-01-24,"1,122.00"
USD,KRW,2011-01-25,"1,120.30"
USD,KRW,2011-01-26,"1,117.60"
USD,KRW,2011-01-27,"1,118.20"
USD,KRW,2011-01-28,"1,114.30"
USD,KRW,2011-01-31,"1,114.30"
USD,KRW,2011-02-01,"1,122.70"
USD,KRW,2011-02-07,"1,116.70"
USD,KRW,2011-02-08,"1,107.00"
USD,KRW,2011-02-09,"1,104.40"
USD,KRW,2011-02-10,"1,104.80"
USD,KRW,2011-02-11,"1,112.90"
USD,KRW,2011-02-14,"1,120.70"
USD,KRW,2011-02-15,"1,123.90"
USD,KRW,2011-02-16,"1,122.50"
USD,KRW,2011-02-17,"1,120.70"
USD,KRW,2011-02-18,"1,116.20"
USD,KRW,2011-02-21,"1,113.00"
USD,KRW,2011-02-22,"1,116.40"
USD,KRW,2011-02-23,"1,125.90"
USD,KRW,2011-02-24,"1,125.80"
USD,KRW,2011-02-25,"1,126.90"
USD,KRW,2011-02-28,"1,127.90"
USD,KRW,2011-03-02,"1,128.80"
USD,KRW,2011-03-03,"1,128.40"
USD,KRW,2011-03-04,"1,122.60"
USD,KRW,2011-03-07,"1,116.20"
USD,KRW,2011-03-08,"1,117.90"
USD,KRW,2011-03-09,"1,117.40"
USD,KRW,2011-03-10,"1,115.20"
USD,KRW,2011-03-11,"1,118.40"
USD,KRW,2011-03-14,"1,124.50"
USD,KRW,2011-03-15,"1,129.80"
USD,KRW,2011-03-16,"1,131.30"
USD,KRW,2011-03-17,"1,132.80"
USD,KRW,2011-03-18,"1,137.60"
USD,KRW,2011-03-21,"1,128.30"
USD,KRW,2011-03-22,"1,125.90"
USD,KRW,2011-03-23,"1,121.70"
USD,KRW,2011-03-24,"1,123.70"
USD,KRW,2011-03-25,"1,122.80"
USD,KRW,2011-03-28,"1,114.50"
USD,KRW,2011-03-29,"1,114.20"
USD,KRW,2011-03-30,"1,114.60"
USD,KRW,2011-03-31,"1,107.20"
USD,KRW,2011-04-01,"1,100.10"
USD,KRW,2011-04-04,"1,094.60"
USD,KRW,2011-04-05,"1,086.90"
USD,KRW,2011-04-06,"1,089.70"
USD,KRW,2011-04-07,"1,085.50"
USD,KRW,2011-04-08,"1,088.00"
USD,KRW,2011-04-11,"1,085.40"
USD,KRW,2011-04-12,"1,084.40"
USD,KRW,2011-04-13,"1,091.70"
USD,KRW,2011-04-14,"1,092.50"
USD,KRW,2011-04-15,"1,089.40"
USD,KRW,2011-04-18,"1,087.90"
USD,KRW,2011-04-19,"1,089.90"
USD,KRW,2011-04-20,"1,092.80"
USD,KRW,2011-04-21,"1,083.70"
USD,KRW,2011-04-22,"1,080.10"
USD,KRW,2011-04-25,"1,081.80"
USD,KRW,2011-04-26,"1,081.50"
USD,KRW,2011-04-27,"1,085.50"
USD,KRW,2011-04-28,"1,079.90"
USD,KRW,2011-04-29,"1,072.30"
USD,KRW,2011-05-02,"1,073.30"
USD,KRW,2011-05-03,"1,066.80"
USD,KRW,2011-05-04,"1,070.20"
USD,KRW,2011-05-06,"1,074.60"
USD,KRW,2011-05-09,"1,085.00"
USD,KRW,2011-05-11,"1,079.90"
USD,KRW,2011-05-12,"1,074.90"
USD,KRW,2011-05-13,"1,082.70"
USD,KRW,2011-05-16,"1,088.90"
USD,KRW,2011-05-17,"1,092.80"
USD,KRW,2011-05-18,"1,091.40"
USD,KRW,2011-05-19,"1,086.70"
USD,KRW,2011-05-20,"1,084.70"
USD,KRW,2011-05-23,"1,082.70"
USD,KRW,2011-05-24,"1,091.70"
USD,KRW,2011-05-25,"1,094.80"
USD,KRW,2011-05-26,"1,096.30"
USD,KRW,2011-05-27,"1,090.50"
USD,KRW,2011-05-30,"1,082.20"
USD,KRW,2011-05-31,"1,080.60"
USD,KRW,2011-06-01,"1,076.90"
USD,KRW,2011-06-02,"1,076.40"
USD,KRW,2011-06-03,"1,080.40"
USD,KRW,2011-06-07,"1,077.50"
USD,KRW,2011-06-08,"1,080.60"
USD,KRW,2011-06-09,"1,081.50"
USD,KRW,2011-06-10,"1,083.10"
USD,KRW,2011-06-13,"1,081.20"
USD,KRW,2011-06-14,"1,085.90"
USD,KRW,2011-06-15,"1,083.50"
USD,KRW,2011-06-16,"1,082.50"
USD,KRW,2011-06-17,"1,088.90"
USD,KRW,2011-06-20,"1,087.20"
USD,KRW,2011-06-21,"1,083.20"
USD,KRW,2011-06-22,"1,081.70"
USD,KRW,2011-06-23,"1,075.00"
USD,KRW,2011-06-24,"1,076.70"
USD,KRW,2011-06-27,"1,077.90"
USD,KRW,2011-06-28,"1,086.70"
USD,KRW,2011-06-29,"1,081.80"
USD,KRW,2011-06-30,"1,078.10"
USD,KRW,2011-07-01,"1,070.10"
USD,KRW,2011-07-04,"1,066.40"
USD,KRW,2011-07-05,"1,063.80"
USD,KRW,2011-07-06,"1,065.60"
USD,KRW,2011-07-07,"1,064.90"
USD,KRW,2011-07-08,"1,064.30"
USD,KRW,2011-07-11,"1,058.40"
USD,KRW,2011-07-12,"1,059.70"
USD,KRW,2011-07-13,"1,066.20"
USD,KRW,2011-07-14,"1,063.20"
USD,KRW,2011-07-15,"1,056.70"
USD,KRW,2011-07-18,"1,057.30"
USD,KRW,2011-07-19,"1,061.20"
USD,KRW,2011-07-20,"1,059.70"
USD,KRW,2011-07-21,"1,055.30"
USD,KRW,2011-07-22,"1,055.30"
USD,KRW,2011-07-25,"1,051.20"
USD,KRW,2011-07-26,"1,054.50"
USD,KRW,2011-07-27,"1,052.90"
USD,KRW,2011-07-28,"1,050.20"
USD,KRW,2011-07-29,"1,052.60"
USD,KRW,2011-08-01,"1,053.10"
USD,KRW,2011-08-02,"1,049.50"
USD,KRW,2011-08-03,"1,051.30"
USD,KRW,2011-08-04,"1,058.60"
USD,KRW,2011-08-05,"1,058.50"
USD,KRW,2011-08-08,"1,069.40"
USD,KRW,2011-08-09,"1,073.50"
USD,KRW,2011-08-10,"1,092.20"
USD,KRW,2011-08-11,"1,080.40"
USD,KRW,2011-08-12,"1,085.70"
USD,KRW,2011-08-16,"1,078.70"
USD,KRW,2011-08-17,"1,070.00"
USD,KRW,2011-08-18,"1,072.70"
USD,KRW,2011-08-19,"1,072.30"
USD,KRW,2011-08-22,"1,082.90"
USD,KRW,2011-08-23,"1,083.40"
USD,KRW,2011-08-24,"1,081.00"
USD,KRW,2011-08-25,"1,079.00"
USD,KRW,2011-08-26,"1,085.30"
USD,KRW,2011-08-29,"1,084.50"
USD,KRW,2011-08-30,"1,076.00"
USD,KRW,2011-08-31,"1,071.70"
USD,KRW,2011-09-01,"1,070.40"
USD,KRW,2011-09-02,"1,063.00"
